,x,y,z,ncbi_id,sample_name,full_name
3371,0.105700,0.085515,-0.039417,NC_002677,NC_002677 sample_71,Mycobacterium leprae TN
156363,0.027098,0.058902,-0.005867,NC_016808,NC_016808 sample_63,Pasteurella multocida 36950
198360,0.021849,0.042151,-0.002680,NC_017964,NC_017964 sample_60,Advenella kashmirensis WT001
218914,-0.033664,0.017744,0.023154,NC_019702,NC_019702 sample_14,Synechococcus sp. PCC 7502
224781,-0.115570,-0.007507,0.039774,NC_020156,NC_020156 sample_81,Nonlabens dokdonensis DSW-6
28328,0.065273,0.085788,-0.029525,NC_007624,NC_007624 sample_28,Brucella melitensis biovar Abortus 2308 chromosome II
28506,-0.094565,-0.021123,0.072826,NC_007633,NC_007633 sample_6,Mycoplasma capricolum subsp. capricolum ATCC 27343
196419,0.096748,0.091861,-0.049418,NC_017911,NC_017911 sample_19,Pseudomonas fluorescens A506
4773,-0.066724,-0.007733,0.037586,NC_002936,NC_002936 sample_73,Dehalococcoides ethenogenes 195
85395,0.009329,0.029816,0.033557,NC_012026,NC_012026 sample_95,Anaplasma marginale str. Florida
147746,0.072371,0.045362,-0.045744,NC_016048,NC_016048 sample_46,Oscillibacter valericigenes Sjm18-20
254877,0.122240,0.070672,-0.095344,NC_022082,NC_022082 sample_77,Klebsiella pneumoniae JM45
252315,-0.174640,-0.026669,0.081019,NC_021894,NC_021894 sample_15,Candidatus Carsonella ruddii DC
191898,-0.052294,0.013198,0.047538,NC_017663,NC_017663 sample_98,Escherichia coli P12b
19655,-0.100570,-0.009336,0.020365,NC_006368,NC_006368 sample_55,Legionella pneumophila str. Paris
258357,0.230300,0.096983,-0.137410,NC_022350,NC_022350 sample_57,Mycobacterium tuberculosis str. Haarlem
90419,0.206640,0.071285,-0.169270,NC_012695,NC_012695 sample_19,Burkholderia pseudomallei MSHR346 chromosome I
254324,-0.187840,-0.022230,0.098366,NC_022048,NC_022048 sample_24,Borrelia burgdorferi CA382
225777,0.124960,0.058135,-0.100250,NC_020230,NC_020230 sample_77,Corynebacterium urealyticum DSM 7111
141754,0.107610,0.073974,-0.047613,NC_015726,NC_015726 sample_54,Cupriavidus necator N-1 chromosome 1
7018,-0.084846,0.013201,0.055315,NC_003063,NC_003063 sample_18,Agrobacterium fabrum str. C58 chromosome linear
170753,-0.161010,-0.000636,0.092055,NC_017253,NC_017253 sample_53,Buchnera aphidicola str. JF99 (Acyrthosiphon pisum)
16326,-0.016740,0.016347,0.020874,NC_005363,NC_005363 sample_26,Bdellovibrio bacteriovorus HD100
180711,-0.048625,0.001307,0.026396,NC_017453,NC_017453 sample_11,Francisella tularensis subsp. tularensis NE061598
249626,-0.075113,-0.023691,0.055740,NC_021833,NC_021833 sample_26,Spiroplasma diminutum CUAS-1
255483,0.254060,0.105840,-0.144670,NC_022116,NC_022116 sample_83,Amycolatopsis mediterranei RB
108505,0.006557,0.029462,0.007998,NC_014010,NC_014010 sample_5,Candidatus Puniceispirillum marinum IMCC1322
152731,-0.040160,0.016429,0.002839,NC_016640,NC_016640 sample_31,"Arthrospira platensis NIES-39, *** SEQUENCING IN PROGRESS ***"
57340,-0.057735,0.052670,0.015074,NC_009785,NC_009785 sample_40,Streptococcus gordonii str. Challis substr. CH1
205374,-0.046909,0.010720,0.053634,NC_018497,NC_018497 sample_74,Mycoplasma genitalium M6320
28231,-0.031092,-0.007431,-0.001021,NC_007622,NC_007622 sample_31,Staphylococcus aureus RF122
259608,-0.044362,-0.002893,0.019333,NC_022443,NC_022443 sample_8,Staphylococcus aureus subsp. aureus SA40
13269,-0.045106,0.041333,0.009731,NC_004572,NC_004572 sample_69,Tropheryma whipplei str. Twist
153161,-0.105540,0.023671,0.062527,NC_016749,NC_016749 sample_61,Streptococcus macedonicus ACA-DC 198
83684,-0.102940,0.007684,0.070200,NC_011900,NC_011900 sample_84,Streptococcus pneumoniae ATCC 700669
209357,-0.082985,-0.000035,0.039232,NC_018619,NC_018619 sample_57,Chlamydia psittaci 84/55
189744,-0.036393,0.037224,0.020685,NC_017619,NC_017619 sample_44,Streptococcus suis SS12
122712,-0.036478,-0.012837,-0.011258,NC_014734,NC_014734 sample_12,Paludibacter propionicigenes WB4
65614,-0.208250,-0.029895,0.092858,NC_010503,NC_010503 sample_14,Ureaplasma parvum serovar 3 str. ATCC 27815
136457,-0.028978,0.038069,0.005232,NC_015571,NC_015571 sample_57,Porphyromonas gingivalis TDC60
131081,0.144810,0.038632,-0.074221,NC_015259,NC_015259 sample_81,Polymorphum gilvum SL003B-26A1
137358,-0.039799,0.021905,0.006744,NC_015589,NC_015589 sample_58,Desulfotomaculum ruminis DSM 2154
118773,0.160090,0.107890,-0.111780,NC_014532,NC_014532 sample_73,Halomonas elongata DSM 2581
12339,-0.106340,-0.008353,0.056313,NC_004461,NC_004461 sample_39,Staphylococcus epidermidis ATCC 12228
203388,0.008971,0.041419,0.007830,NC_018405,NC_018405 sample_88,Enterobacter cloacae subsp. cloacae ENHKU01
257120,-0.088196,0.010085,0.042676,NC_022237,NC_022237 sample_20,Streptococcus intermedius C270
41430,0.010766,0.041238,-0.005115,NC_008577,NC_008577 sample_30,Shewanella sp. ANA-3 chromosome 1
91326,0.073172,0.044090,-0.071793,NC_012779,NC_012779 sample_26,Edwardsiella ictaluri 93-146
202678,-0.085503,-0.009659,0.038887,NC_018221,NC_018221 sample_78,Enterococcus faecalis D32
224267,0.184150,0.071695,-0.120110,NC_020126,NC_020126 sample_67,Myxococcus stipitatus DSM 14675
19129,0.292250,0.093524,-0.227680,NC_006349,NC_006349 sample_29,Burkholderia mallei ATCC 23344 chromosome 2
71943,-0.012106,0.009531,0.074275,NC_010794,NC_010794 sample_43,Methylacidiphilum infernorum V4
2600,0.120880,0.048825,-0.042865,NC_002516,NC_002516 sample_0,Pseudomonas aeruginosa PAO1
90749,0.092144,0.074956,-0.081290,NC_012724,NC_012724 sample_49,Burkholderia glumae BGR1 chromosome 1
45810,0.337780,0.083572,-0.309570,NC_008836,NC_008836 sample_10,Burkholderia mallei NCTC 10229 chromosome I
249678,-0.249350,-0.027821,0.122890,NC_021833,NC_021833 sample_78,Spiroplasma diminutum CUAS-1
131919,-0.069160,0.036080,0.049685,NC_015321,NC_015321 sample_19,Fluviicola taffensis DSM 16823
7085,0.092507,0.098524,-0.091758,NC_003063,NC_003063 sample_85,Agrobacterium fabrum str. C58 chromosome linear
48961,0.122870,0.041862,-0.066348,NC_009348,NC_009348 sample_61,Aeromonas salmonicida subsp. salmonicida A449
169071,0.071757,0.078073,-0.037032,NC_017216,NC_017216 sample_71,Bifidobacterium animalis subsp. lactis BLC1
73524,-0.008491,0.025111,-0.009003,NC_010995,NC_010995 sample_24,Cellvibrio japonicus Ueda107
119919,-0.073643,0.007165,0.059534,NC_014614,NC_014614 sample_19,[Clostridium] sticklandii
200096,0.027327,0.067363,0.004000,NC_018025,NC_018025 sample_96,Desulfomonile tiedjei DSM 6799
70478,0.105370,0.091176,-0.069656,NC_010681,NC_010681 sample_78,Burkholderia phytofirmans PsJN chromosome 1
36025,0.065287,0.051676,-0.017401,NC_008260,NC_008260 sample_25,Alcanivorax borkumensis SK2
265770,-0.059388,0.010936,0.057602,NC_022900,NC_022900 sample_70,Zymomonas mobilis subsp. mobilis str. CP4 = NRRL B-14023
246501,0.087130,0.058434,-0.026296,NC_021715,NC_021715 sample_1,Mycobacterium yongonense 05-1390
83223,0.154890,0.064363,-0.085022,NC_011894,NC_011894 sample_23,Methylobacterium nodulans ORS 2060
160598,0.109560,0.069331,-0.039170,NC_016934,NC_016934 sample_98,Mycobacterium tuberculosis UT205
142978,0.032800,0.041914,0.018732,NC_015757,NC_015757 sample_78,Sulfobacillus acidophilus TPY
105196,0.006269,0.027354,0.006734,NC_013791,NC_013791 sample_96,Bacillus pseudofirmus OF4
78329,0.184510,0.082087,-0.084180,NC_011420,NC_011420 sample_29,Rhodospirillum centenum SW
15851,-0.075645,-0.029053,0.036173,NC_005140,NC_005140 sample_51,Vibrio vulnificus YJ016 chromosome II
139409,-0.025257,-0.010383,0.021710,NC_015674,NC_015674 sample_9,Helicobacter bizzozeronii CIII-1
82256,0.057082,0.055032,-0.003498,NC_011831,NC_011831 sample_56,Chloroflexus aggregans DSM 9485
24199,0.078840,0.051778,-0.043956,NC_007347,NC_007347 sample_99,Ralstonia eutropha JMP134 chromosome 1
68839,-0.146650,-0.040121,0.061208,NC_010611,NC_010611 sample_39,Acinetobacter baumannii ACICU
121615,0.127160,0.111540,-0.064547,NC_014656,NC_014656 sample_15,Bifidobacterium longum subsp. longum BBMN68
54722,0.002302,0.026379,-0.004276,NC_009663,NC_009663 sample_22,Sulfurovum sp. NBC37-1
193628,-0.059851,0.024752,0.014192,NC_017743,NC_017743 sample_28,Bacillus sp. JS
164644,-0.084412,-0.018719,0.044825,NC_017065,NC_017065 sample_44,Rickettsia slovaca str. D-CWPP
60647,-0.004737,0.029365,0.003130,NC_010080,NC_010080 sample_47,Lactobacillus helveticus DPC 4571
133169,0.239720,0.081251,-0.154610,NC_015422,NC_015422 sample_69,Alicycliphilus denitrificans K601
177858,-0.018553,-0.002765,0.033139,NC_017372,NC_017372 sample_58,Helicobacter pylori India7
178050,-0.110710,-0.017337,0.087935,NC_017375,NC_017375 sample_50,Helicobacter pylori 83
87875,0.116880,0.078108,-0.040341,NC_012489,NC_012489 sample_75,Gemmatimonas aurantiaca T-27
268989,0.034035,0.050192,-0.018115,NC_023073,NC_023073 sample_89,Bacillus amyloliquefaciens LFB112
218734,-0.080152,-0.002438,0.042331,NC_019697,NC_019697 sample_34,Chamaesiphon minutus PCC 6605
6278,-0.130200,-0.039704,0.080759,NC_002973,NC_002973 sample_78,Listeria monocytogenes serotype 4b str. F2365
156789,0.154940,0.080609,-0.074576,NC_016812,NC_016812 sample_89,Sinorhizobium fredii HH103
99102,0.153830,0.077002,-0.081081,NC_013260,NC_013260 sample_2,Candidatus Methylomirabilis oxyfera
162753,-0.124790,-0.008183,0.075156,NC_017042,NC_017042 sample_53,Rickettsia rhipicephali str. 3-7-female6-CWPP
253805,0.013177,0.052941,0.001347,NC_021991,NC_021991 sample_5,Acetobacter pasteurianus 386B
3415,0.040855,0.061362,-0.019686,NC_002678,NC_002678 sample_15,Mesorhizobium loti MAFF303099
137839,0.109060,0.030869,-0.048833,NC_015596,NC_015596 sample_39,Sinorhizobium meliloti AK83 chromosome 2
180298,-0.034966,0.030409,0.055198,NC_017448,NC_017448 sample_98,Fibrobacter succinogenes subsp. succinogenes S85
224385,-0.088780,0.012636,0.058118,NC_020127,NC_020127 sample_85,Lawsonia intracellularis N343
92400,0.132440,0.100630,-0.050935,NC_012815,NC_012815 sample_0,Bifidobacterium animalis subsp. lactis DSM 10140
100417,-0.151560,-0.023522,0.090909,NC_013418,NC_013418 sample_17,Blattabacterium sp. (Periplaneta americana) str. BPLAN
258918,-0.068307,0.024904,0.042190,NC_022369,NC_022369 sample_18,Lactococcus lactis subsp. cremoris KW2
101660,0.092369,0.082881,-0.049754,NC_013508,NC_013508 sample_60,Edwardsiella tarda EIB202
125506,-0.069690,-0.019075,0.037001,NC_014909,NC_014909 sample_6,Candidatus Blochmannia vafer str. BVAF
64696,-0.094928,-0.018178,0.039506,NC_010410,NC_010410 sample_96,Acinetobacter baumannii AYE
192390,-0.098333,0.001378,0.049211,NC_017673,NC_017673 sample_90,Staphylococcus aureus subsp. aureus 71193
90076,0.024996,0.060042,0.007064,NC_012673,NC_012673 sample_76,Exiguobacterium sp. AT1b
178789,-0.035094,0.022231,0.035107,NC_017387,NC_017387 sample_89,Acinetobacter baumannii TCDC-AB0715
220185,-0.107440,0.016664,0.020890,NC_019778,NC_019778 sample_85,Cyanobacterium stanieri PCC 7202
144764,-0.153830,-0.032453,0.068174,NC_015921,NC_015921 sample_64,Borrelia bissettii DN127
40719,0.183570,0.113870,-0.117380,NC_008544,NC_008544 sample_19,Burkholderia cenocepacia HI2424 chromosome 3
260101,0.081315,0.060641,-0.053425,NC_022523,NC_022523 sample_1,Bifidobacterium animalis subsp. lactis ATCC 27673
187065,-0.123060,-0.015077,0.094530,NC_017560,NC_017560 sample_65,Rickettsia prowazekii Rp22
111280,0.415060,0.113880,-0.312160,NC_014151,NC_014151 sample_80,Cellulomonas flavigena DSM 20109
196118,-0.013470,0.016807,-0.000814,NC_017906,NC_017906 sample_18,Escherichia coli Xuzhou21
165911,-0.018267,0.018697,0.008030,NC_017100,NC_017100 sample_11,Acetobacter pasteurianus IFO 3283-03
38866,-0.048398,0.026964,0.062323,NC_008508,NC_008508 sample_66,Leptospira borgpetersenii serovar Hardjo-bovis str. L550 chromosome 1
103257,0.042005,0.030567,-0.011299,NC_013592,NC_013592 sample_57,Dickeya dadantii Ech586
3917,0.151760,0.080195,-0.071158,NC_002755,NC_002755 sample_17,Mycobacterium tuberculosis CDC1551
6335,-0.088605,0.015525,0.033557,NC_002976,NC_002976 sample_35,Staphylococcus epidermidis RP62A
36319,0.220170,0.093455,-0.177640,NC_008268,NC_008268 sample_19,Rhodococcus jostii RHA1
70132,0.096408,0.061063,-0.049811,NC_010676,NC_010676 sample_32,Burkholderia phytofirmans PsJN chromosome 2
62434,0.191140,0.088808,-0.096071,NC_010170,NC_010170 sample_34,Bordetella petrii DSM 12804
15919,-0.123220,-0.014085,0.075772,NC_005295,NC_005295 sample_19,Ehrlichia ruminantium str. Welgevonden
65519,0.094275,0.073339,-0.051107,NC_010501,NC_010501 sample_19,Pseudomonas putida W619
223581,0.083062,0.054560,-0.033083,NC_020059,NC_020059 sample_81,Rhizobium tropici CIAT 899
190782,-0.002327,0.012106,0.007450,NC_017633,NC_017633 sample_82,Escherichia coli ETEC H10407
123821,-0.065750,0.007066,0.025673,NC_014800,NC_014800 sample_21,Pseudoalteromonas sp. SM9913 chromosome II
176648,-0.052063,0.027086,0.040674,NC_017355,NC_017355 sample_48,Helicobacter pylori v225d
176433,-0.114740,0.002792,0.063377,NC_017353,NC_017353 sample_33,Staphylococcus lugdunensis N920143
1323,-0.107560,-0.024041,0.066275,NC_000963,NC_000963 sample_23,Rickettsia prowazekii str. Madrid E
43309,-0.033552,0.012267,0.031987,NC_008709,NC_008709 sample_9,Psychromonas ingrahamii 37
121608,0.079159,0.078969,-0.039001,NC_014656,NC_014656 sample_8,Bifidobacterium longum subsp. longum BBMN68
267355,0.127830,0.083777,-0.047532,NC_023019,NC_023019 sample_55,Pseudomonas aeruginosa MTB-1
60411,0.021202,0.031780,-0.015934,NC_010067,NC_010067 sample_11,"Salmonella enterica subsp. arizonae serovar 62:z4,z23:- str. RSK2980"
261912,-0.116870,-0.005147,0.094084,NC_022571,NC_022571 sample_12,Clostridium saccharobutylicum DSM 13864
96604,0.190150,0.084179,-0.118950,NC_013131,NC_013131 sample_4,Catenulispora acidiphila DSM 44928
103628,-0.071549,-0.002069,0.080749,NC_013656,NC_013656 sample_28,Lactococcus lactis subsp. lactis KF147
85860,-0.088560,0.006702,0.051988,NC_012115,NC_012115 sample_60,Nautilia profundicola AmH
92044,0.210170,0.119480,-0.126170,NC_012803,NC_012803 sample_44,Micrococcus luteus NCTC 2665
53266,-0.105040,0.013660,0.056608,NC_009613,NC_009613 sample_66,Flavobacterium psychrophilum JIP02/86 complete genome
146093,-0.071025,0.027134,0.035341,NC_015975,NC_015975 sample_93,Lactobacillus ruminis ATCC 27782
255431,0.221620,0.129200,-0.072326,NC_022116,NC_022116 sample_31,Amycolatopsis mediterranei RB
18267,-0.001002,0.053832,0.030387,NC_006155,NC_006155 sample_67,Yersinia pseudotuberculosis IP 32953
77856,0.015379,0.050780,-0.028229,NC_011369,NC_011369 sample_56,Rhizobium leguminosarum bv. trifolii WSM2304
189302,-0.061398,0.007341,0.017161,NC_017595,NC_017595 sample_2,Streptococcus salivarius JIM8777
34559,0.261580,0.102280,-0.167080,NC_008062,NC_008062 sample_59,Burkholderia cenocepacia AU 1054 chromosome 3
255304,0.131090,0.088735,-0.074354,NC_022115,NC_022115 sample_4,Rhodococcus erythropolis CCM2595
30675,-0.043669,-0.002292,0.071989,NC_007795,NC_007795 sample_75,Staphylococcus aureus subsp. aureus NCTC 8325
176767,-0.029439,0.020486,0.043119,NC_017357,NC_017357 sample_67,Helicobacter pylori 908
63033,-0.045390,0.019628,0.016047,NC_010280,NC_010280 sample_33,Chlamydia trachomatis L2b/UCH-1/proctitis
94586,0.042961,0.038779,-0.030309,NC_012967,NC_012967 sample_86,Escherichia coli B str. REL606
129225,0.154350,0.106230,-0.064358,NC_015145,NC_015145 sample_25,Arthrobacter phenanthrenivorans Sphe3
239166,0.012184,0.043937,0.001727,NC_021151,NC_021151 sample_66,Salmonella enterica subsp. enterica serovar Typhimurium str. U288
172388,-0.151760,-0.019128,0.117710,NC_017280,NC_017280 sample_88,Campylobacter jejuni subsp. jejuni M1
267316,0.195310,0.101900,-0.149720,NC_023019,NC_023019 sample_16,Pseudomonas aeruginosa MTB-1
51459,0.122170,0.064312,-0.084039,NC_009485,NC_009485 sample_59,Bradyrhizobium sp. BTAi1
51529,-0.029022,-0.012118,0.036618,NC_009486,NC_009486 sample_29,Thermotoga petrophila RKU-1
70178,0.171690,0.045506,-0.111390,NC_010676,NC_010676 sample_78,Burkholderia phytofirmans PsJN chromosome 2
95089,-0.029491,0.029559,-0.010251,NC_012982,NC_012982 sample_89,Hirschia baltica ATCC 49814
267373,0.172270,0.090547,-0.094252,NC_023019,NC_023019 sample_73,Pseudomonas aeruginosa MTB-1
73060,-0.045487,0.028625,0.040069,NC_010845,NC_010845 sample_60,Leptospira biflexa serovar Patoc strain 'Patoc 1 (Ames)' chromosome II
221640,-0.210050,-0.045720,0.100790,NC_019907,NC_019907 sample_40,Liberibacter crescens BT-1
61623,0.182160,0.081173,-0.085331,NC_010125,NC_010125 sample_23,Gluconacetobacter diazotrophicus PAl 5
157548,-0.014012,0.040141,-0.022361,NC_016832,NC_016832 sample_48,Salmonella enterica subsp. enterica serovar Typhi str. P-stx-12
10747,-0.083947,-0.003313,0.077638,NC_004193,NC_004193 sample_47,Oceanobacillus iheyensis HTE831
109382,0.054654,0.047032,-0.034745,NC_014033,NC_014033 sample_82,Prevotella ruminicola Bryant 23
117093,-0.132440,-0.031441,0.083988,NC_014392,NC_014392 sample_93,Caldicellulosiruptor obsidiansis OB47
251112,-0.036335,-0.011876,0.014704,NC_021880,NC_021880 sample_12,Anaplasma phagocytophilum str. JM
81392,-0.014813,0.035565,0.005604,NC_011753,NC_011753 sample_92,Vibrio splendidus LGP32 chromosome 1
110283,0.309850,0.130630,-0.190630,NC_014117,NC_014117 sample_83,Burkholderia sp. CCGE1002 chromosome 1
150206,-0.046160,0.006580,0.044743,NC_016599,NC_016599 sample_6,Owenweeksia hongkongensis DSM 17368
159380,-0.139270,-0.021620,0.074439,NC_016909,NC_016909 sample_80,Rickettsia rickettsii str. Arizona
128858,0.034722,0.046396,-0.030472,NC_015136,NC_015136 sample_58,Burkholderia sp. CCGE1001 chromosome 1
10484,-0.013700,0.033751,0.022097,NC_004113,NC_004113 sample_84,Thermosynechococcus elongatus BP-1
269239,-0.011353,0.018819,0.016563,NC_023134,NC_023134 sample_39,Paenibacillus larvae subsp. larvae DSM 25430
103318,0.144610,0.099127,-0.059696,NC_013595,NC_013595 sample_18,Streptosporangium roseum DSM 43021
231080,-0.105570,0.004865,0.067046,NC_020537,NC_020537 sample_80,"Staphylococcus aureus subsp. aureus ST228 complete genome, isolate 18412"
142028,-0.001423,0.041174,0.003916,NC_015732,NC_015732 sample_28,Spirochaeta caldaria DSM 7334
156617,-0.094104,0.011454,0.050266,NC_016811,NC_016811 sample_17,Legionella pneumophila subsp. pneumophila ATCC 43290
145115,-0.222710,-0.076021,0.127950,NC_015946,NC_015946 sample_15,Mycoplasma putrefaciens KS1
71147,-0.111940,-0.015973,0.048137,NC_010723,NC_010723 sample_47,Clostridium botulinum E3 str. Alaska E43
129023,0.140120,0.062500,-0.070147,NC_015138,NC_015138 sample_23,Acidovorax avenae subsp. avenae ATCC 19860
7831,0.006105,0.050203,0.005359,NC_003198,NC_003198 sample_31,Salmonella enterica subsp. enterica serovar Typhi str. CT18
165934,-0.000767,0.060192,-0.005715,NC_017100,NC_017100 sample_34,Acetobacter pasteurianus IFO 3283-03
64532,0.111010,0.039607,-0.030077,NC_010407,NC_010407 sample_32,Clavibacter michiganensis subsp. sepedonicus
83903,0.210670,0.064406,-0.116350,NC_011958,NC_011958 sample_3,Rhodobacter sphaeroides KD131 chromosome 2
125967,-0.066963,0.020088,0.026218,NC_014920,NC_014920 sample_67,Haemophilus influenzae F3031
150333,0.051918,0.055995,-0.042767,NC_016602,NC_016602 sample_33,Vibrio furnissii NCTC 11218 chromosome 1
70504,0.081895,0.063875,-0.040720,NC_010682,NC_010682 sample_4,Ralstonia pickettii 12J chromosome 1
209374,-0.083425,-0.007833,0.045373,NC_018619,NC_018619 sample_74,Chlamydia psittaci 84/55
197900,-0.044221,0.003780,0.008404,NC_017953,NC_017953 sample_0,Chlamydia trachomatis F/SW5
225068,-0.107080,-0.009882,0.075577,NC_020181,NC_020181 sample_68,Enterobacter aerogenes EA1509E
11068,0.080027,0.063098,-0.038260,NC_004311,NC_004311 sample_68,Brucella suis 1330 chromosome II
234044,0.028376,0.038820,0.003978,NC_020888,NC_020888 sample_44,Thalassolituus oleivorans MIL-1 complete genome
31091,0.122670,0.087636,-0.039257,NC_007802,NC_007802 sample_91,Jannaschia sp. CCS1
252090,-0.053476,0.014011,0.038367,NC_021891,NC_021891 sample_90,Chlamydia trachomatis RC-J(s)/122
201624,-0.068917,-0.010000,0.069632,NC_018140,NC_018140 sample_24,Legionella pneumophila subsp. pneumophila
204726,-0.027558,0.019790,0.029889,NC_018419,NC_018419 sample_26,Secondary endosymbiont of Ctenarytaina eucalypti
