,principal_x,principal_y,principal_z,ncbi_id,sample_name,full_name
258,4.030616,13.931893,3.712892,NC_002506,NC_002506 sample_8,Vibrio cholerae O1 biovar El Tor str. N16961 chromosome II
259,5.145581,12.932408,1.835838,NC_002506,NC_002506 sample_9,Vibrio cholerae O1 biovar El Tor str. N16961 chromosome II
260,11.471633,6.014108,5.207171,NC_002516,NC_002516 sample_0,Pseudomonas aeruginosa PAO1
261,10.112962,2.209748,12.426284,NC_002516,NC_002516 sample_1,Pseudomonas aeruginosa PAO1
262,10.952315,3.837113,8.135337,NC_002516,NC_002516 sample_2,Pseudomonas aeruginosa PAO1
263,10.633212,3.035336,10.353453,NC_002516,NC_002516 sample_3,Pseudomonas aeruginosa PAO1
264,10.754975,3.178538,9.011775,NC_002516,NC_002516 sample_4,Pseudomonas aeruginosa PAO1
265,10.971105,3.944423,8.455441,NC_002516,NC_002516 sample_5,Pseudomonas aeruginosa PAO1
266,11.390121,5.851588,5.578882,NC_002516,NC_002516 sample_6,Pseudomonas aeruginosa PAO1
267,11.018029,3.755752,8.151210,NC_002516,NC_002516 sample_7,Pseudomonas aeruginosa PAO1
268,10.875074,3.588977,8.590519,NC_002516,NC_002516 sample_8,Pseudomonas aeruginosa PAO1
269,10.222750,8.301126,1.555523,NC_002516,NC_002516 sample_9,Pseudomonas aeruginosa PAO1
270,-0.408675,1.554792,4.561190,NC_002528,NC_002528 sample_0,Buchnera aphidicola str. APS (Acyrthosiphon pisum)
271,0.181391,0.507441,2.518509,NC_002528,NC_002528 sample_1,Buchnera aphidicola str. APS (Acyrthosiphon pisum)
272,-0.180234,1.490812,4.063022,NC_002528,NC_002528 sample_2,Buchnera aphidicola str. APS (Acyrthosiphon pisum)
273,0.711636,-0.409999,0.721976,NC_002528,NC_002528 sample_3,Buchnera aphidicola str. APS (Acyrthosiphon pisum)
274,0.841320,-1.001503,-0.316529,NC_002528,NC_002528 sample_4,Buchnera aphidicola str. APS (Acyrthosiphon pisum)
275,0.240609,0.759225,2.781419,NC_002528,NC_002528 sample_5,Buchnera aphidicola str. APS (Acyrthosiphon pisum)
276,0.772123,-0.630136,0.333346,NC_002528,NC_002528 sample_6,Buchnera aphidicola str. APS (Acyrthosiphon pisum)
277,0.671929,-0.310091,0.884227,NC_002528,NC_002528 sample_7,Buchnera aphidicola str. APS (Acyrthosiphon pisum)
278,0.485968,0.108572,1.632804,NC_002528,NC_002528 sample_8,Buchnera aphidicola str. APS (Acyrthosiphon pisum)
279,-0.793031,3.056239,6.958781,NC_002528,NC_002528 sample_9,Buchnera aphidicola str. APS (Acyrthosiphon pisum)
280,2.565752,13.682703,6.376817,NC_002570,NC_002570 sample_0,Bacillus halodurans C-125
281,2.807737,13.883883,6.128884,NC_002570,NC_002570 sample_1,Bacillus halodurans C-125
282,1.987470,12.560010,9.554257,NC_002570,NC_002570 sample_2,Bacillus halodurans C-125
283,6.706540,12.074351,0.427424,NC_002570,NC_002570 sample_3,Bacillus halodurans C-125
284,2.136344,13.677815,7.241360,NC_002570,NC_002570 sample_4,Bacillus halodurans C-125
285,3.240864,14.111932,5.847933,NC_002570,NC_002570 sample_5,Bacillus halodurans C-125
286,2.532039,13.897802,6.149392,NC_002570,NC_002570 sample_6,Bacillus halodurans C-125
287,3.825913,13.516176,3.354274,NC_002570,NC_002570 sample_7,Bacillus halodurans C-125
288,3.470651,13.803928,3.891931,NC_002570,NC_002570 sample_8,Bacillus halodurans C-125
289,4.251740,13.455907,3.245865,NC_002570,NC_002570 sample_9,Bacillus halodurans C-125
290,0.960660,9.595464,11.033830,NC_002620,NC_002620 sample_0,Chlamydia muridarum Nigg
291,-0.320295,7.480335,10.609948,NC_002620,NC_002620 sample_1,Chlamydia muridarum Nigg
292,0.086411,8.866621,11.149114,NC_002620,NC_002620 sample_2,Chlamydia muridarum Nigg
293,1.550114,12.819281,9.400307,NC_002620,NC_002620 sample_3,Chlamydia muridarum Nigg
294,2.653813,13.262678,8.013447,NC_002620,NC_002620 sample_4,Chlamydia muridarum Nigg
295,0.091605,7.308255,10.663165,NC_002620,NC_002620 sample_5,Chlamydia muridarum Nigg
296,-0.935179,5.646039,9.769334,NC_002620,NC_002620 sample_6,Chlamydia muridarum Nigg
297,1.445148,12.577505,9.610334,NC_002620,NC_002620 sample_7,Chlamydia muridarum Nigg
298,0.649325,9.308400,11.138088,NC_002620,NC_002620 sample_8,Chlamydia muridarum Nigg
299,3.359715,13.828474,4.431089,NC_002620,NC_002620 sample_9,Chlamydia muridarum Nigg
300,6.620728,11.990102,0.582648,NC_002655,NC_002655 sample_0,Escherichia coli O157:H7 str. EDL933
301,5.655478,12.912817,1.069902,NC_002655,NC_002655 sample_1,Escherichia coli O157:H7 str. EDL933
302,6.707981,11.635515,1.106670,NC_002655,NC_002655 sample_2,Escherichia coli O157:H7 str. EDL933
303,1.501101,12.036201,9.859331,NC_002655,NC_002655 sample_3,Escherichia coli O157:H7 str. EDL933
304,1.531037,11.085365,10.522738,NC_002655,NC_002655 sample_4,Escherichia coli O157:H7 str. EDL933
305,9.150854,10.150390,0.758714,NC_002655,NC_002655 sample_5,Escherichia coli O157:H7 str. EDL933
306,4.654212,13.402154,2.173813,NC_002655,NC_002655 sample_6,Escherichia coli O157:H7 str. EDL933
307,8.322619,10.394586,0.350190,NC_002655,NC_002655 sample_7,Escherichia coli O157:H7 str. EDL933
308,6.440777,12.040813,0.660528,NC_002655,NC_002655 sample_8,Escherichia coli O157:H7 str. EDL933
309,7.077597,11.373036,0.781742,NC_002655,NC_002655 sample_9,Escherichia coli O157:H7 str. EDL933
310,-0.533250,5.471886,9.782182,NC_002662,NC_002662 sample_0,Lactococcus lactis subsp. lactis Il1403
311,0.265809,8.031814,11.032570,NC_002662,NC_002662 sample_1,Lactococcus lactis subsp. lactis Il1403
312,0.427082,8.072690,10.872720,NC_002662,NC_002662 sample_2,Lactococcus lactis subsp. lactis Il1403
313,1.524014,12.660986,8.926056,NC_002662,NC_002662 sample_3,Lactococcus lactis subsp. lactis Il1403
314,-0.037607,0.944452,3.303089,NC_002662,NC_002662 sample_4,Lactococcus lactis subsp. lactis Il1403
315,-0.413048,1.573851,4.552540,NC_002662,NC_002662 sample_5,Lactococcus lactis subsp. lactis Il1403
316,0.429106,9.508411,11.012362,NC_002662,NC_002662 sample_6,Lactococcus lactis subsp. lactis Il1403
317,0.884379,10.124834,10.805441,NC_002662,NC_002662 sample_7,Lactococcus lactis subsp. lactis Il1403
318,1.123568,12.193519,9.645536,NC_002662,NC_002662 sample_8,Lactococcus lactis subsp. lactis Il1403
319,5.284922,12.859262,1.323703,NC_002662,NC_002662 sample_9,Lactococcus lactis subsp. lactis Il1403
320,2.238486,12.890712,8.584645,NC_002663,NC_002663 sample_0,Pasteurella multocida subsp. multocida str. Pm70
321,3.624061,13.782188,3.765931,NC_002663,NC_002663 sample_1,Pasteurella multocida subsp. multocida str. Pm70
322,3.369894,13.853851,3.762928,NC_002663,NC_002663 sample_2,Pasteurella multocida subsp. multocida str. Pm70
323,3.407770,14.109749,5.073647,NC_002663,NC_002663 sample_3,Pasteurella multocida subsp. multocida str. Pm70
324,2.395404,13.407199,7.521808,NC_002663,NC_002663 sample_4,Pasteurella multocida subsp. multocida str. Pm70
325,0.550546,10.259747,10.804298,NC_002663,NC_002663 sample_5,Pasteurella multocida subsp. multocida str. Pm70
326,2.071246,12.624206,9.093322,NC_002663,NC_002663 sample_6,Pasteurella multocida subsp. multocida str. Pm70
327,1.359542,10.650805,10.708058,NC_002663,NC_002663 sample_7,Pasteurella multocida subsp. multocida str. Pm70
328,0.781792,9.179752,11.274076,NC_002663,NC_002663 sample_8,Pasteurella multocida subsp. multocida str. Pm70
329,1.505130,12.446637,9.391163,NC_002663,NC_002663 sample_9,Pasteurella multocida subsp. multocida str. Pm70
330,5.112479,12.926183,1.636396,NC_002677,NC_002677 sample_0,Mycobacterium leprae TN
331,9.729259,9.141995,1.459721,NC_002677,NC_002677 sample_1,Mycobacterium leprae TN
332,9.088205,9.969344,1.081049,NC_002677,NC_002677 sample_2,Mycobacterium leprae TN
333,8.383568,10.309519,0.504729,NC_002677,NC_002677 sample_3,Mycobacterium leprae TN
334,3.055496,14.179643,4.582377,NC_002677,NC_002677 sample_4,Mycobacterium leprae TN
335,7.916671,10.990042,0.700166,NC_002677,NC_002677 sample_5,Mycobacterium leprae TN
336,3.974884,14.089304,3.544519,NC_002677,NC_002677 sample_6,Mycobacterium leprae TN
337,4.459640,13.525427,2.633745,NC_002677,NC_002677 sample_7,Mycobacterium leprae TN
338,7.466815,11.168794,0.728139,NC_002677,NC_002677 sample_8,Mycobacterium leprae TN
339,10.164242,8.440828,2.050117,NC_002677,NC_002677 sample_9,Mycobacterium leprae TN
340,10.615939,2.952994,9.160023,NC_002678,NC_002678 sample_0,Mesorhizobium loti MAFF303099
341,9.803194,9.239911,1.816725,NC_002678,NC_002678 sample_1,Mesorhizobium loti MAFF303099
342,10.901855,3.658214,8.480628,NC_002678,NC_002678 sample_2,Mesorhizobium loti MAFF303099
343,11.261705,4.559455,7.002751,NC_002678,NC_002678 sample_3,Mesorhizobium loti MAFF303099
344,11.585076,5.480806,5.591125,NC_002678,NC_002678 sample_4,Mesorhizobium loti MAFF303099
345,6.331515,12.060017,0.890034,NC_002678,NC_002678 sample_5,Mesorhizobium loti MAFF303099
346,10.154704,2.320235,11.251047,NC_002678,NC_002678 sample_6,Mesorhizobium loti MAFF303099
347,11.231555,7.032649,3.640617,NC_002678,NC_002678 sample_7,Mesorhizobium loti MAFF303099
348,10.607080,2.972412,9.448495,NC_002678,NC_002678 sample_8,Mesorhizobium loti MAFF303099
349,10.415337,8.580304,1.837763,NC_002678,NC_002678 sample_9,Mesorhizobium loti MAFF303099
350,6.237160,12.265913,0.812895,NC_002695,NC_002695 sample_0,Escherichia coli O157:H7 str. Sakai
351,3.601218,14.153734,4.387205,NC_002695,NC_002695 sample_1,Escherichia coli O157:H7 str. Sakai
352,8.937543,9.927027,1.362769,NC_002695,NC_002695 sample_2,Escherichia coli O157:H7 str. Sakai
353,9.447375,9.471558,1.526951,NC_002695,NC_002695 sample_3,Escherichia coli O157:H7 str. Sakai
354,6.653577,11.705276,1.151540,NC_002695,NC_002695 sample_4,Escherichia coli O157:H7 str. Sakai
355,10.241265,8.728025,1.622942,NC_002695,NC_002695 sample_5,Escherichia coli O157:H7 str. Sakai
356,9.957744,9.219240,1.546363,NC_002695,NC_002695 sample_6,Escherichia coli O157:H7 str. Sakai
357,7.224795,11.413926,0.527966,NC_002695,NC_002695 sample_7,Escherichia coli O157:H7 str. Sakai
358,4.125816,13.437489,2.526876,NC_002695,NC_002695 sample_8,Escherichia coli O157:H7 str. Sakai
359,10.147036,8.831066,1.691794,NC_002695,NC_002695 sample_9,Escherichia coli O157:H7 str. Sakai
360,11.080410,6.319661,4.320632,NC_002696,NC_002696 sample_0,Caulobacter crescentus CB15
361,11.018562,3.688202,8.083072,NC_002696,NC_002696 sample_1,Caulobacter crescentus CB15
362,11.325861,7.267551,3.425018,NC_002696,NC_002696 sample_2,Caulobacter crescentus CB15
363,11.216689,6.134778,4.641533,NC_002696,NC_002696 sample_3,Caulobacter crescentus CB15
364,10.705781,3.268510,9.682673,NC_002696,NC_002696 sample_4,Caulobacter crescentus CB15
365,10.985365,6.551235,3.875348,NC_002696,NC_002696 sample_5,Caulobacter crescentus CB15
366,10.682823,3.155276,9.987474,NC_002696,NC_002696 sample_6,Caulobacter crescentus CB15
367,11.349629,7.295105,3.615501,NC_002696,NC_002696 sample_7,Caulobacter crescentus CB15
368,10.933033,3.560461,8.915589,NC_002696,NC_002696 sample_8,Caulobacter crescentus CB15
369,10.304401,2.460777,12.085826,NC_002696,NC_002696 sample_9,Caulobacter crescentus CB15
370,0.155558,8.365358,11.006084,NC_002737,NC_002737 sample_0,Streptococcus pyogenes SF370
371,1.782635,12.971992,8.316527,NC_002737,NC_002737 sample_1,Streptococcus pyogenes SF370
372,1.655540,12.414409,9.734602,NC_002737,NC_002737 sample_2,Streptococcus pyogenes SF370
373,-0.911034,3.454010,7.218488,NC_002737,NC_002737 sample_3,Streptococcus pyogenes SF370
374,-0.583868,5.629041,9.955245,NC_002737,NC_002737 sample_4,Streptococcus pyogenes SF370
375,2.590091,13.737497,7.587126,NC_002737,NC_002737 sample_5,Streptococcus pyogenes SF370
376,2.463600,13.283099,8.365724,NC_002737,NC_002737 sample_6,Streptococcus pyogenes SF370
377,1.999965,13.287399,8.616014,NC_002737,NC_002737 sample_7,Streptococcus pyogenes SF370
378,1.808152,12.255417,9.437852,NC_002737,NC_002737 sample_8,Streptococcus pyogenes SF370
379,0.403449,9.878057,11.048648,NC_002737,NC_002737 sample_9,Streptococcus pyogenes SF370
380,0.407383,8.941289,11.248281,NC_002745,NC_002745 sample_0,Staphylococcus aureus subsp. aureus N315
381,-0.266357,6.779795,10.117046,NC_002745,NC_002745 sample_1,Staphylococcus aureus subsp. aureus N315
382,-0.950859,4.400588,8.585820,NC_002745,NC_002745 sample_2,Staphylococcus aureus subsp. aureus N315
383,-0.846013,3.728389,7.631767,NC_002745,NC_002745 sample_3,Staphylococcus aureus subsp. aureus N315
384,-0.389259,6.931154,10.187488,NC_002745,NC_002745 sample_4,Staphylococcus aureus subsp. aureus N315
385,-0.782788,3.553275,7.209931,NC_002745,NC_002745 sample_5,Staphylococcus aureus subsp. aureus N315
386,-0.759733,5.344055,9.150236,NC_002745,NC_002745 sample_6,Staphylococcus aureus subsp. aureus N315
387,0.529630,9.619217,10.739793,NC_002745,NC_002745 sample_7,Staphylococcus aureus subsp. aureus N315
388,0.311671,7.274781,10.763958,NC_002745,NC_002745 sample_8,Staphylococcus aureus subsp. aureus N315
389,0.491129,9.056986,11.125549,NC_002745,NC_002745 sample_9,Staphylococcus aureus subsp. aureus N315
390,10.984202,4.982496,7.097992,NC_002755,NC_002755 sample_0,Mycobacterium tuberculosis CDC1551
391,10.989197,3.710332,8.014059,NC_002755,NC_002755 sample_1,Mycobacterium tuberculosis CDC1551
392,11.319634,4.277359,7.110943,NC_002755,NC_002755 sample_2,Mycobacterium tuberculosis CDC1551
393,10.977335,7.394728,2.858997,NC_002755,NC_002755 sample_3,Mycobacterium tuberculosis CDC1551
394,9.970326,8.704248,1.600167,NC_002755,NC_002755 sample_4,Mycobacterium tuberculosis CDC1551
395,11.129201,4.807120,6.963254,NC_002755,NC_002755 sample_5,Mycobacterium tuberculosis CDC1551
396,11.262547,6.489449,4.261403,NC_002755,NC_002755 sample_6,Mycobacterium tuberculosis CDC1551
397,10.064035,8.619489,1.354227,NC_002755,NC_002755 sample_7,Mycobacterium tuberculosis CDC1551
398,6.904203,11.660240,0.521559,NC_002755,NC_002755 sample_8,Mycobacterium tuberculosis CDC1551
399,11.656848,5.465268,5.525490,NC_002755,NC_002755 sample_9,Mycobacterium tuberculosis CDC1551
400,-0.567058,3.633716,8.002494,NC_002758,NC_002758 sample_0,Staphylococcus aureus subsp. aureus Mu50
401,-0.704119,4.440608,8.295475,NC_002758,NC_002758 sample_1,Staphylococcus aureus subsp. aureus Mu50
402,0.159431,7.396069,10.808658,NC_002758,NC_002758 sample_2,Staphylococcus aureus subsp. aureus Mu50
403,-0.546456,3.176065,7.295547,NC_002758,NC_002758 sample_3,Staphylococcus aureus subsp. aureus Mu50
404,-0.662344,6.160485,9.807967,NC_002758,NC_002758 sample_4,Staphylococcus aureus subsp. aureus Mu50
405,-0.634867,3.501486,7.735158,NC_002758,NC_002758 sample_5,Staphylococcus aureus subsp. aureus Mu50
406,-0.819941,4.056244,7.850930,NC_002758,NC_002758 sample_6,Staphylococcus aureus subsp. aureus Mu50
407,-0.103952,8.067718,10.962256,NC_002758,NC_002758 sample_7,Staphylococcus aureus subsp. aureus Mu50
408,-0.749255,3.921546,8.058347,NC_002758,NC_002758 sample_8,Staphylococcus aureus subsp. aureus Mu50
409,-0.085859,7.004167,10.542533,NC_002758,NC_002758 sample_9,Staphylococcus aureus subsp. aureus Mu50
410,0.566920,-0.015867,1.462947,NC_002771,NC_002771 sample_0,Mycoplasma pulmonis UAB CTIP
411,-0.499637,6.250686,9.791924,NC_002771,NC_002771 sample_1,Mycoplasma pulmonis UAB CTIP
412,0.728974,-0.360181,0.741383,NC_002771,NC_002771 sample_2,Mycoplasma pulmonis UAB CTIP
413,0.657747,-0.245899,1.008624,NC_002771,NC_002771 sample_3,Mycoplasma pulmonis UAB CTIP
414,-0.257119,1.095224,3.748228,NC_002771,NC_002771 sample_4,Mycoplasma pulmonis UAB CTIP
415,-0.794230,2.721471,5.947671,NC_002771,NC_002771 sample_5,Mycoplasma pulmonis UAB CTIP
416,-0.046962,1.080348,3.444274,NC_002771,NC_002771 sample_6,Mycoplasma pulmonis UAB CTIP
417,-0.758915,4.356081,8.110736,NC_002771,NC_002771 sample_7,Mycoplasma pulmonis UAB CTIP
418,0.253385,0.461037,2.367840,NC_002771,NC_002771 sample_8,Mycoplasma pulmonis UAB CTIP
419,-0.648534,2.854769,6.508262,NC_002771,NC_002771 sample_9,Mycoplasma pulmonis UAB CTIP
420,10.276085,2.265064,13.240401,NC_002927,NC_002927 sample_0,Bordetella bronchiseptica RB50
421,10.520879,2.863672,10.737981,NC_002927,NC_002927 sample_1,Bordetella bronchiseptica RB50
422,8.217571,10.809947,0.650816,NC_002927,NC_002927 sample_2,Bordetella bronchiseptica RB50
423,10.355098,2.622430,11.109531,NC_002927,NC_002927 sample_3,Bordetella bronchiseptica RB50
424,10.515203,2.883037,10.118471,NC_002927,NC_002927 sample_4,Bordetella bronchiseptica RB50
425,11.750627,5.203233,5.872698,NC_002927,NC_002927 sample_5,Bordetella bronchiseptica RB50
426,10.697705,2.250667,14.640544,NC_002927,NC_002927 sample_6,Bordetella bronchiseptica RB50
427,11.497302,5.828046,5.284258,NC_002927,NC_002927 sample_7,Bordetella bronchiseptica RB50
428,11.422705,4.448421,6.839196,NC_002927,NC_002927 sample_8,Bordetella bronchiseptica RB50
429,10.929808,4.051194,8.265472,NC_002927,NC_002927 sample_9,Bordetella bronchiseptica RB50
430,11.400696,5.280498,5.614709,NC_002928,NC_002928 sample_0,Bordetella parapertussis 12822
431,10.328999,2.427113,12.497047,NC_002928,NC_002928 sample_1,Bordetella parapertussis 12822
432,10.568695,3.003510,10.367830,NC_002928,NC_002928 sample_2,Bordetella parapertussis 12822
433,11.294762,6.831048,3.910082,NC_002928,NC_002928 sample_3,Bordetella parapertussis 12822
434,11.012588,4.566720,7.620849,NC_002928,NC_002928 sample_4,Bordetella parapertussis 12822
435,10.881942,3.684684,8.674221,NC_002928,NC_002928 sample_5,Bordetella parapertussis 12822
436,10.932425,4.328609,8.166893,NC_002928,NC_002928 sample_6,Bordetella parapertussis 12822
437,10.979012,6.532146,3.915963,NC_002928,NC_002928 sample_7,Bordetella parapertussis 12822
438,10.288556,2.471888,11.724248,NC_002928,NC_002928 sample_8,Bordetella parapertussis 12822
439,11.027473,5.398265,6.368016,NC_002928,NC_002928 sample_9,Bordetella parapertussis 12822
440,11.262779,4.965540,6.576710,NC_002929,NC_002929 sample_0,Bordetella pertussis Tohama I
441,11.090141,4.815101,7.052042,NC_002929,NC_002929 sample_1,Bordetella pertussis Tohama I
442,11.000033,5.231409,6.689089,NC_002929,NC_002929 sample_2,Bordetella pertussis Tohama I
443,9.306367,9.645002,1.271602,NC_002929,NC_002929 sample_3,Bordetella pertussis Tohama I
444,11.181111,5.063875,6.479002,NC_002929,NC_002929 sample_4,Bordetella pertussis Tohama I
445,10.801737,3.576417,8.843432,NC_002929,NC_002929 sample_5,Bordetella pertussis Tohama I
446,8.950596,9.845128,1.252186,NC_002929,NC_002929 sample_6,Bordetella pertussis Tohama I
447,10.370772,2.494920,12.400180,NC_002929,NC_002929 sample_7,Bordetella pertussis Tohama I
448,8.623694,10.332108,0.781223,NC_002929,NC_002929 sample_8,Bordetella pertussis Tohama I
449,9.349378,9.493530,1.172787,NC_002929,NC_002929 sample_9,Bordetella pertussis Tohama I
450,5.108442,13.215502,1.581169,NC_002932,NC_002932 sample_0,Chlorobium tepidum TLS
451,6.400323,11.992586,1.181936,NC_002932,NC_002932 sample_1,Chlorobium tepidum TLS
452,2.854719,14.301113,5.344614,NC_002932,NC_002932 sample_2,Chlorobium tepidum TLS
453,10.393161,8.604534,2.053031,NC_002932,NC_002932 sample_3,Chlorobium tepidum TLS
454,5.716143,12.816278,0.861269,NC_002932,NC_002932 sample_4,Chlorobium tepidum TLS
455,10.372484,8.427428,1.948641,NC_002932,NC_002932 sample_5,Chlorobium tepidum TLS
456,3.311657,14.033590,4.551354,NC_002932,NC_002932 sample_6,Chlorobium tepidum TLS
457,7.967792,10.710633,0.558162,NC_002932,NC_002932 sample_7,Chlorobium tepidum TLS
458,11.157122,7.542407,3.398461,NC_002932,NC_002932 sample_8,Chlorobium tepidum TLS
459,6.525578,11.985906,0.774558,NC_002932,NC_002932 sample_9,Chlorobium tepidum TLS
460,3.202865,13.779144,5.466444,NC_002935,NC_002935 sample_0,Corynebacterium diphtheriae NCTC 13129
461,4.894276,13.264265,1.871872,NC_002935,NC_002935 sample_1,Corynebacterium diphtheriae NCTC 13129
462,9.128337,9.762555,1.164097,NC_002935,NC_002935 sample_2,Corynebacterium diphtheriae NCTC 13129
463,4.224182,13.301609,2.206796,NC_002935,NC_002935 sample_3,Corynebacterium diphtheriae NCTC 13129
464,10.737887,7.833997,2.545881,NC_002935,NC_002935 sample_4,Corynebacterium diphtheriae NCTC 13129
465,5.556982,12.783504,1.067900,NC_002935,NC_002935 sample_5,Corynebacterium diphtheriae NCTC 13129
466,5.172349,12.923743,1.440375,NC_002935,NC_002935 sample_6,Corynebacterium diphtheriae NCTC 13129
467,5.114568,13.004782,1.950885,NC_002935,NC_002935 sample_7,Corynebacterium diphtheriae NCTC 13129
468,9.802849,9.298550,1.752400,NC_002935,NC_002935 sample_8,Corynebacterium diphtheriae NCTC 13129
469,4.715609,13.502025,2.343791,NC_002935,NC_002935 sample_9,Corynebacterium diphtheriae NCTC 13129
470,1.826700,12.336221,9.507143,NC_002936,NC_002936 sample_0,Dehalococcoides ethenogenes 195
